Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Oil Temp.,Command AFR,Fuel Sys. Status
145.92,1832.5,6.5,2.07,0.56,91.4,25,15.04,3.12,11.72,0,194,14.71,2
146.02,1834,5.04,1.93,0.44,91.4,26.5,15.27,4.69,10.94,0,194,14.82,2
146.13,1820.5,5.04,1.9,0.39,91.4,29,15.04,3.91,10.94,0,194,14.82,2
146.24,1837.5,5.95,1.94,0.4,91.4,30,13.78,3.91,10.94,0,194,14.82,2
146.34,1840,8.05,2.11,0.51,91.4,30,13.9,2.34,10.16,0,194,14.82,2
146.45,1832,9.63,2.2,0.63,91.4,27.5,14.93,2.34,8.59,0,194,14.82,2
146.55,1837.75,9.76,2.19,0.64,91.4,25.5,15.16,3.91,8.59,0,194,14.82,2
146.65,1849.25,7.99,2.09,0.62,91.4,24.5,14.36,4.69,8.59,0,194,14.71,2
146.75,1834.25,6.27,2.01,0.47,91.4,25,14.47,2.34,8.59,0,194,14.71,2
146.85,1837.5,5.39,1.97,0.43,91.4,26.5,15.16,3.12,8.59,0,194,14.71,2
146.95,1841.5,4.71,1.89,0.39,91.4,28,14.47,4.69,8.59,0,194,14.82,2
147.05,1838.5,5.06,1.89,0.38,91.4,30,14.59,5.47,8.59,0,194,14.82,2
147.15,1838.5,5.07,1.91,0.4,91.4,31,15.04,5.47,8.59,0,194,14.82,2
147.25,1842,5.1,1.91,0.4,91.4,31.5,13.78,4.69,8.59,0,194,14.82,2
147.35,1837.25,5.04,1.91,0.39,91.4,32,13.9,3.12,8.59,0,194,14.82,2
147.45,1841.75,5.54,1.95,0.42,91.4,32,14.36,3.91,8.59,0,194,14.82,2
147.55,1843.5,6.04,1.98,0.44,91.4,31.5,14.59,4.69,8.59,0,194,14.82,2
147.66,1852.25,8.42,2.14,0.55,91.4,31,15.16,3.91,8.59,0,194,14.82,2
147.77,1846,9.55,2.21,0.62,91.4,26.5,14.93,5.47,8.59,0,194,14.82,2
147.88,1847.5,10.14,2.2,0.63,91.4,25,14.59,5.47,8.59,0,194,14.71,2
147.99,1852.75,9.95,2.18,0.63,91.4,23.5,14.7,5.47,8.59,0,194,14.71,2
148.10,1845,9.93,2.18,0.62,91.4,21.5,13.9,3.91,8.59,0,194,14.71,2
148.20,1851.5,8.46,2.11,0.55,91.4,21.5,14.59,3.91,8.59,0,194,14.71,2
148.30,1845.25,7.14,2.05,0.52,91.4,22.5,14.7,5.47,8.59,0,194,14.71,2
148.40,1847.5,6.43,1.99,0.47,91.4,24.5,15.16,5.47,8.59,0,194,14.71,2
148.51,1855.5,6.97,2.02,0.46,91.4,26.5,14.36,6.25,8.59,0,194,14.82,2
148.61,1852.75,7.39,2.08,0.52,91.4,27,14.13,5.47,8.59,0,194,14.82,2
148.72,1856.5,7.26,2.05,0.51,91.4,27,13.9,5.47,8.59,0,194,14.82,2
148.82,1859,7.36,2.06,0.5,91.4,27,13.78,3.91,8.59,0,194,14.82,2
148.92,1862.75,8.11,2.1,0.53,91.4,26.5,14.13,1.56,8.59,0,194,14.82,2
149.02,1859.75,8.15,2.11,0.55,91.4,26,14.47,3.12,8.59,0,194,14.82,2
149.12,1869.25,8.62,2.12,0.55,91.4,25.5,15.04,3.91,8.59,0,194,14.71,2
149.22,1865.5,8.68,2.13,0.58,91.4,25,15.5,5.47,8.59,0,194,14.71,2
149.32,1868,8.59,2.14,0.56,91.4,24.5,15.27,5.47,8.59,0,194,14.71,2
149.42,1869.25,8.68,2.15,0.58,91.4,24,14.24,6.25,8.59,0,194,14.71,2
149.52,1867,9.2,2.17,0.59,91.4,23.5,14.01,6.25,8.59,0,194,14.71,2
149.62,1876,10.79,2.25,0.64,91.4,23,14.47,5.47,8.59,0,194,14.71,2
149.72,1878.75,13.22,2.34,0.76,91.4,17.5,14.24,6.25,8.59,0,194,14.71,2
149.82,1874.25,13.49,2.31,0.73,91.4,13.5,14.13,7.03,9.38,0,194,14.59,2
149.93,1879.75,13.33,2.3,0.72,91.4,13,14.36,7.03,9.38,0,194,14.59,2
150.04,1882.75,17.98,2.35,0.72,91.4,12.5,15.27,7.03,9.38,0,194,14.59,2
150.14,1885.5,21.29,2.47,0.9,91.4,10.5,15.5,10.16,10.16,0,194,14.59,2
150.24,1894.25,21.57,2.41,0.85,91.4,10.5,14.81,11.72,11.72,0,194,14.59,2
150.34,1893.25,21.53,2.43,0.84,89.6,10.5,14.47,10.94,11.72,0,194,14.47,2
150.44,1899.5,17.44,2.38,0.8,89.6,10.5,13.67,10.94,11.72,0,194,14.47,2
150.54,1899.75,15.3,2.31,0.74,89.6,10.5,13.67,10.16,11.72,0,194,14.47,2
150.64,1904.25,14.67,2.32,0.73,89.6,11,14.36,9.38,11.72,0,194,14.59,2
150.74,1897.75,13.71,2.32,0.74,89.6,11.5,13.9,10.16,11.72,0,194,14.59,2
150.84,1916,13.26,2.31,0.72,89.6,12,13.9,10.16,11.72,0,194,14.59,2
150.94,1915.5,12.62,2.3,0.71,89.6,12.5,14.47,8.59,11.72,0,194,14.59,2
151.05,1922,12.71,2.3,0.71,89.6,13,14.24,8.59,11.72,0,194,14.59,2
151.15,1910.5,12.78,2.31,0.72,89.6,13.5,14.24,10.16,11.72,0,194,14.59,2
151.25,1923,10.27,2.22,0.64,89.6,13.5,14.13,10.16,11.72,0,194,14.59,2
151.36,1917.25,6.47,2.05,0.53,89.6,15,14.81,10.16,11.72,0,194,14.59,2
151.47,1907.25,3.84,1.89,0.41,89.6,22.5,13.32,8.59,11.72,0,194,14.71,2
151.57,1923.5,2.54,1.77,0.3,89.6,28.5,13.78,6.25,11.72,0,194,14.82,2
151.67,1905.5,0,1.61,0.23,89.6,31.5,13.32,6.25,11.72,0,194,14.82,2
151.77,1907,0,1.51,0.17,89.6,34,13.21,3.91,12.5,0,194,14.82,2
151.88,1897.25,0,1.52,0.16,89.6,34,13.32,3.91,13.28,0,194,14.82,2
151.98,1902.25,0,1.51,0.17,89.6,33,13.09,3.91,13.28,0,194,14.82,2
152.08,1900.25,0,1.52,0.17,89.6,32,12.86,0,14.06,0,194,15.06,4
152.19,1880,0,1.51,0.17,89.6,31.5,12.52,0,14.84,0,194,15.06,4
152.29,1888,0,1.48,0.15,89.6,30,13.09,0,14.84,0,194,15.06,4
152.39,1877.25,0,1.47,0.15,89.6,30,12.75,0,15.62,0,194,15.06,4
152.49,1867,0,1.48,0.15,89.6,30.5,14.01,0,15.62,0,194,15.06,4
152.60,1863.25,0,1.47,0.15,89.6,30,14.7,0,16.41,0,194,15.06,4
152.71,1843.25,0,1.48,0.15,91.4,29,17.69,0,16.41,0,194,15.06,4
152.82,1845,0,1.48,0.15,91.4,30.5,20.33,0,16.41,0,194,15.06,4
152.92,1842,0,1.47,0.15,91.4,30,20.33,0,17.19,0,194,15.06,4
153.02,1833,0,1.47,0.15,91.4,30.5,20.33,0,17.19,0,194,15.06,4
153.12,1824.25,0,1.47,0.15,91.4,30.5,20.33,0,18.75,0,194,15.06,4
153.22,1813,0,1.47,0.16,91.4,30,20.33,0,18.75,0,194,15.06,4
153.32,1783.25,0,1.47,0.15,91.4,30.5,20.33,0,18.75,0,194,15.06,4
153.43,1715,0,1.46,0.16,91.4,29.5,20.33,0,18.75,0,194,15.06,4
153.53,1659.5,0,1.46,0.16,91.4,26.5,20.33,0,18.75,0,194,15.06,4
153.64,1536.25,0,1.44,0.17,91.4,23,20.33,0,18.75,0,194,15.06,4
153.74,1474.75,0,1.45,0.19,91.4,18.5,20.33,0,18.75,0,194,15.06,4
153.84,1357.25,0,1.45,0.19,91.4,17,20.33,0,18.75,0,194,15.06,4
153.94,1315.25,0,1.45,0.2,91.4,14.5,20.33,0,18.75,0,194,15.06,4
154.04,1239.25,0,1.46,0.22,91.4,13,20.33,0,18.75,0,194,15.06,4
154.14,1219.75,0,1.46,0.22,91.4,0,20.33,0,18.75,0,194,15.06,4
154.24,1264.5,0,1.46,0.22,91.4,0,20.33,0,18.75,0,194,15.06,4
154.34,1284,0,1.4,0.2,91.4,0,20.33,0,18.75,0,194,15.06,4
154.44,1291.5,0,1.41,0.18,91.4,2.5,20.33,0,18.75,0,194,15.06,4
154.54,1308.25,0,1.4,0.18,91.4,5,20.33,0,18.75,0,194,15.06,4
154.64,1323.5,0,1.39,0.17,91.4,9,20.33,0,18.75,0,194,15.06,4
154.75,1343.5,0,1.38,0.17,91.4,11,20.33,0,18.75,0,194,15.06,4
154.85,1354,0,1.39,0.17,91.4,13,16.08,0,18.75,0,194,15.06,4
154.95,1346.75,0,1.4,0.17,91.4,13,14.36,0,18.75,0,194,14.94,2
155.05,1356.25,0,1.41,0.17,91.4,13,13.44,0,18.75,0,194,14,2
155.16,1360.75,0,1.4,0.17,91.4,13.5,13.21,-1.56,18.75,0,194,14,2
155.26,1385.25,0,1.4,0.18,91.4,13,12.98,-2.34,18.75,0,194,14.12,2
155.37,1400.5,0,1.36,0.15,91.4,13.5,12.98,-3.12,18.75,0,194,14.12,2
155.47,1424.5,0,1.36,0.15,91.4,14.5,13.32,-3.91,18.75,0,194,14.24,2
155.58,1408.5,0,1.35,0.15,91.4,15,13.67,-3.91,18.75,0,194,14.24,2
155.68,1401,0,1.35,0.15,91.4,14.5,14.01,-3.91,18.75,0,194,14.35,2
155.79,1388,0,1.35,0.15,91.4,14.5,14.47,-3.12,18.75,0,194,14.35,2
155.89,1377.25,0,1.35,0.15,91.4,14,14.24,-3.12,18.75,0,194,14.35,2
156.00,1372.5,0,1.37,0.16,91.4,14,14.13,-3.12,18.75,0,194,14.47,2
156.11,1357.5,0.01,1.35,0.15,91.4,14,14.01,-3.12,18.75,0,194,14.47,2
156.21,1353.75,2.19,1.51,0.18,91.4,13.5,14.24,-3.12,18.75,0,194,14.59,2
156.31,1383.25,2.99,1.62,0.26,91.4,22.5,14.47,-2.34,17.97,0,194,14.59,2
156.41,1413.5,3.24,1.67,0.3,91.4,26,14.36,-2.34,17.97,0,194,14.59,2
156.51,1477.5,3.65,1.69,0.32,91.4,31,15.04,-1.56,17.97,0,194,14.71,2
156.61,1492.5,4.14,1.75,0.34,91.4,32.5,15.27,0,17.97,0,194,14.71,2
156.71,1498,4.82,1.78,0.38,91.4,29.5,16.08,2.34,17.97,0,194,14.71,2
156.81,1524.75,7.19,1.98,0.5,91.4,29,15.5,3.12,17.97,0,194,14.82,2
156.91,1545.75,8.5,2.08,0.58,91.4,28.5,15.27,4.69,19.53,0,194,14.82,2
157.02,1628,11.88,2.28,0.8,91.4,27,15.62,6.25,19.53,0,194,14.82,2
157.12,1785.5,13.63,2.32,0.83,91.4,24,15.73,7.03,19.53,0,194,14.71,2
157.23,1827.5,11.37,2.18,0.69,91.4,18.5,14.7,8.59,20.31,0,194,14.71,2
157.33,1748,6.71,1.97,0.51,91.4,19,13.67,5.47,21.88,0,194,14.71,2
157.43,1670,3.45,1.76,0.38,91.4,21.5,14.01,4.69,21.88,0,194,14.71,2
157.53,1511.25,1.51,1.58,0.24,91.4,24,13.44,5.47,21.09,0,194,14.82,2
157.64,1524.25,0,1.4,0.18,91.4,23.5,13.78,3.91,21.09,0,194,14.82,2
157.74,1624.25,0,1.41,0.15,91.4,22.5,14.36,3.12,18.75,0,194,14.82,2
157.85,1675,0,1.44,0.15,91.4,23.5,14.36,0,18.75,0,194,15.06,4
157.95,1695.75,0,1.41,0.14,91.4,24,13.55,0,18.75,0,194,15.06,4
158.05,1659.75,0,1.41,0.14,91.4,26,12.75,0,18.75,0,194,15.06,4
158.16,1601.25,0,1.42,0.15,91.4,24.5,12.75,0,18.75,0,194,15.06,4
158.27,1591.5,0,1.44,0.16,91.4,22.5,12.98,0,18.75,0,194,15.06,4
158.37,1583.25,0.22,1.43,0.16,91.4,21.5,13.78,0,18.75,0,194,15.06,4
158.48,1643.75,0.15,1.43,0.16,91.4,22,17.23,0,18.75,0,194,15.06,4
158.58,1646.25,5.09,1.79,0.17,91.4,23,20.33,0,18.75,0,194,15.06,4
158.68,1652.75,5.68,1.89,0.42,91.4,24,20.33,0,18.75,0,194,15.06,4
158.78,1751,3.47,1.87,0.43,91.4,25,20.33,0,18.75,0,194,15.06,4
158.88,1956.25,0.41,1.57,0.22,91.4,26,18.37,0,18.75,0,194,15.06,4
158.99,2064.75,0,1.47,0.16,91.4,28.5,15.16,0,18.75,0,194,15.06,4
159.09,2147.5,0,1.47,0.13,91.4,27,14.47,0,18.75,0,194,15.06,4
159.19,2179.5,0,1.49,0.13,91.4,29.5,12.52,-0.78,18.75,0,194,14.94,2
159.30,2144.25,0,1.5,0.14,91.4,30.5,12.63,-1.56,18.75,0,194,14.94,2
159.40,2128.75,0,1.49,0.14,91.4,30.5,12.4,-2.34,18.75,0,194,14.94,2
159.51,2107,0,1.49,0.14,91.4,31,12.75,-3.91,18.75,0,194,14.94,2
159.62,2080,0,1.49,0.14,91.4,30.5,12.86,-4.69,18.75,0,194,14.94,2
159.72,2046.75,0,1.51,0.15,91.4,30.5,13.32,-5.47,18.75,0,194,14.94,2
159.82,2032.75,0,1.55,0.16,91.4,30.5,14.13,-5.47,18.75,0,194,14.82,2
159.92,2028,0,1.55,0.17,91.4,30,14.13,-5.47,18.75,0,194,14.82,2
160.02,2018.25,0,1.54,0.17,91.4,30.5,14.81,-5.47,18.75,0,194,14.82,2
160.12,1979,0,1.54,0.17,91.4,31,15.04,-5.47,18.75,0,194,14.82,2
160.22,1950.75,0,1.54,0.17,91.4,31,16.08,-4.69,18.75,0,194,14.94,2
160.32,1899,0,1.52,0.17,91.4,30.5,16.08,-4.69,18.75,0,194,14.94,2
160.42,1891,0,1.53,0.17,91.4,30.5,17,-3.12,18.75,0,194,14.94,2
160.53,1875.75,0,1.53,0.17,91.4,30.5,17.23,-3.12,18.75,0,194,14.94,2
160.64,1859.75,0,1.53,0.17,91.4,30.5,17.11,-1.56,18.75,0,194,14.94,2
160.74,1846.75,0,1.52,0.17,91.4,30.5,16.54,-0.78,18.75,0,194,14.94,2
160.84,1838.25,0,1.52,0.17,91.4,30.5,16.42,0,18.75,0,194,14.94,2
160.94,1822,0,1.51,0.17,91.4,30.5,16.42,0.78,18.75,0,194,14.94,2
161.05,1810.75,0,1.52,0.17,91.4,30.5,16.08,1.56,18.75,0,194,14.94,2
161.15,1779,0,1.5,0.17,91.4,30,16.65,1.56,18.75,0,194,14.94,2
161.25,1767.5,0,1.5,0.17,91.4,29,15.96,2.34,18.75,0,194,14.94,2
161.36,1739.5,0,1.51,0.18,91.4,28.5,15.96,3.12,18.75,0,194,14.94,2
161.46,1733,0,1.5,0.17,91.4,27.5,16.08,3.91,18.75,0,194,14.94,2
161.56,1726.25,0,1.5,0.18,91.4,27,15.96,3.91,18.75,0,194,14.94,2
161.66,1685.25,0,1.49,0.17,91.4,26.5,15.39,3.91,18.75,0,194,14.94,2
161.76,1666.5,0,1.49,0.17,91.4,25.5,15.62,4.69,18.75,0,194,14.94,2
161.87,1627.5,0,1.49,0.18,91.4,25,14.7,0,18.75,0,194,15.06,4
161.97,1610.25,1.04,1.52,0.18,91.4,23.5,14.93,0,18.75,0,194,14.94,2
162.07,1599,2.15,1.66,0.26,91.4,22.5,14.7,0.78,18.75,0,194,14.94,2
162.17,1601.25,2.17,1.66,0.27,91.4,22,15.39,0.78,18.75,0,194,14.94,2
162.27,1627.5,1.39,1.66,0.26,93.2,22,16.19,1.56,18.75,0,194,14.94,2
162.37,1658.25,1.1,1.6,0.23,91.4,24,16.42,2.34,18.75,0,194,14.94,2
162.48,1711,0.57,1.56,0.21,91.4,25,17.34,3.91,18.75,0,194,14.94,2
162.58,1787.25,0,1.55,0.19,91.4,27.5,16.54,4.69,18.75,0,194,14.94,2
162.69,1840.25,0,1.55,0.18,91.4,27.5,15.73,5.47,18.75,0,194,14.94,2
162.79,1907.25,0,1.56,0.18,93.2,29.5,13.9,5.47,18.75,0,194,14.94,2
162.89,1894.5,0,1.56,0.18,93.2,30,14.24,4.69,18.75,0,194,14.94,2
162.99,1876,0,1.55,0.18,93.2,31.5,13.55,3.91,18.75,0,194,14.94,2
163.09,1831.5,0,1.54,0.18,93.2,31.5,13.55,3.12,18.75,0,194,14.94,2
163.19,1770.5,0,1.52,0.18,93.2,30.5,13.55,3.12,18.75,0,194,14.94,2
163.30,1698.5,0,1.52,0.19,93.2,27.5,14.13,3.12,18.75,0,194,14.94,2
163.40,1634.75,0,1.51,0.19,93.2,26.5,14.59,3.12,18.75,0,194,14.94,2
163.50,1612,0,1.52,0.19,93.2,24,15.04,3.12,18.75,0,194,14.94,2
163.61,1563,0,1.5,0.2,93.2,22.5,14.93,3.91,18.75,0,194,14.94,2
163.72,1542.5,0,1.49,0.19,93.2,20,15.04,3.91,18.75,0,194,14.94,2
163.82,1481.75,0,1.5,0.2,93.2,19,15.04,3.91,18.75,0,194,14.94,2
163.92,1435.75,0,1.5,0.22,93.2,18,15.27,3.91,18.75,0,194,14.94,2
164.02,1402,0,1.49,0.22,93.2,16,14.24,3.91,18.75,0,194,14.94,2
164.12,1335.75,0,1.48,0.22,93.2,14.5,14.01,3.91,18.75,0,194,14.94,2
164.22,1317.25,0,1.49,0.22,93.2,14,13.44,3.12,18.75,0,194,14.94,2
164.32,1277.5,0,1.49,0.23,93.2,13,13.21,2.34,18.75,0,194,14.94,2
164.42,1207.75,0,1.49,0.23,93.2,12,13.09,1.56,18.75,0,194,14.94,2
164.52,1180.5,0,1.47,0.24,93.2,11.5,14.13,1.56,18.75,0,194,14.94,2
164.63,1136.25,0,1.46,0.24,93.2,11.5,14.24,0.78,18.75,0,194,14.94,2
164.73,1124.75,0,1.46,0.25,93.2,11.5,13.9,0.78,18.75,0,194,14.94,2
164.84,1111,0,1.47,0.25,93.2,10.5,15.39,1.56,18.75,0,194,14.94,2
164.94,1104.25,0,1.46,0.25,93.2,10,15.27,1.56,18.75,0,194,14.94,2
165.04,1103.5,0,1.45,0.24,93.2,10,15.39,1.56,18.75,0,194,14.94,2
165.14,1104.5,0,1.45,0.24,93.2,10,15.5,2.34,18.75,0,194,14.94,2
165.24,1101.75,0,1.44,0.24,93.2,10,15.85,3.12,18.75,0,194,14.94,2
165.34,1112.25,0,1.45,0.23,93.2,9.5,15.5,3.12,18.75,0,194,14.94,2
165.44,1097.25,0,1.41,0.23,93.2,10,15.04,3.12,18.75,0,194,14.94,2
165.54,1043.75,0,1.39,0.21,93.2,4.5,15.62,3.12,18.75,0,194,14.94,2
165.64,1015.5,0,1.4,0.24,93.2,6,15.5,3.91,18.75,0,194,14.94,2
165.74,935.75,0,1.43,0.26,93.2,6.5,14.93,3.91,18.75,0,194,14.94,2
165.85,912,0,1.44,0.29,93.2,8,14.59,3.12,18.75,0,194,14.94,2
165.95,898,0,1.44,0.29,93.2,9,14.81,3.91,18.75,0,194,14.94,2
166.06,889.75,0,1.43,0.29,93.2,9.5,14.59,3.91,18.75,0,194,14.94,2
166.16,883,25.15,2.89,1.22,93.2,4,14.01,3.12,18.75,0,194,14.94,2
166.26,889.5,35.25,2.26,1.23,93.2,6,13.55,1.56,20.31,0,194,14.94,2
166.36,1242.75,42.3,2.29,0.67,93.2,8.5,13.32,0,19.53,0,194,14.71,2
166.46,1465,32.42,2.36,0.87,93.2,0,14.13,-2.34,19.53,0,194,14.71,2
166.56,1734.25,26.17,2.28,0.77,93.2,0,16.42,0,20.31,0,194,14.59,2
166.66,1790.25,20.1,2.31,0.73,93.2,0,16.08,6.25,21.88,0,194,14.59,2
166.77,1972,21.45,2.44,0.78,93.2,3.5,15.96,8.59,21.88,0,194,14.59,2
166.87,2079,20.15,2.48,0.75,93.2,12,14.36,9.38,20.31,0,194,14.59,2
166.98,2238.5,24.96,2.56,0.86,93.2,13.5,14.36,9.38,20.31,0,194,14.47,2
167.08,2328.5,22.64,2.57,0.83,93.2,14.5,13.9,8.59,18.75,0,192.2,14.35,2
167.19,2471.5,22.48,2.62,0.83,93.2,14.5,12.86,6.25,17.97,0,192.2,14.24,2
167.30,2620,19.99,2.63,0.81,93.2,14.5,13.21,3.12,17.19,0,192.2,14.24,2
167.40,2686,19.7,2.7,0.84,93.2,15,13.67,0,17.19,0,192.2,14.24,2
167.50,2724.75,18.78,2.7,0.81,93.2,15.5,13.67,0.78,16.41,0,192.2,14.24,2
167.60,2895.75,18.78,2.73,0.81,93.2,16,12.86,-0.78,16.41,0,192.2,14.24,2
167.70,2994.5,18.98,2.77,0.82,93.2,16.5,13.09,-5.47,15.62,0,192.2,14.24,2
167.80,3154,19.36,2.82,0.82,93.2,17,12.86,-7.03,15.62,0,192.2,14.24,2
167.90,3205.25,18.7,2.8,0.81,93.2,17.5,13.78,-11.72,14.84,0,192.2,14.24,2
168.00,3290.75,19.25,2.84,0.79,93.2,17.5,13.67,-12.5,14.84,0,192.2,14.35,2
168.10,3569.25,20.55,2.89,0.81,93.2,17.5,13.9,-13.28,14.06,0,192.2,14.24,2
168.20,3698,22.03,2.95,0.82,93.2,18,14.59,-11.72,14.06,0,192.2,14.24,2
168.30,3803.5,21.64,2.97,0.82,93.2,19,14.7,-9.38,14.06,0,192.2,14.12,2
168.40,3835.75,20.44,2.95,0.8,93.2,18,13.55,-7.03,11.72,0,192.2,14.24,2
168.50,3342.25,22.82,2.96,0.91,93.2,18,14.7,0,11.72,0,192.2,14.24,2
168.60,2931.5,25.69,2.83,1.03,93.2,0,20.33,0,11.72,0,192.2,15.06,4
168.70,2725.75,26.09,2.84,0.95,93.2,10,14.36,0,11.72,0,192.2,15.06,4
168.81,2794.5,28.22,2.85,0.97,93.2,14.5,13.09,0,11.72,0,192.2,13.65,2
168.91,2840.25,33.31,2.91,0.97,93.2,15.5,13.78,0,11.72,0,192.2,13.65,2
169.01,2889.75,34.96,2.9,0.98,93.2,16,13.32,0,11.72,0,192.2,13.53,2
169.12,2964.25,38.84,2.95,1.03,93.2,16.5,12.75,-2.34,11.72,0,192.2,13.53,2
169.22,3025.5,36.3,2.91,0.98,93.2,17,12.63,-4.69,11.72,0,192.2,13.53,2
169.32,3049.5,39.05,2.96,1.01,93.2,17,12.86,0,11.72,0,192.2,13.53,2
169.42,3106.75,38.54,2.98,0.98,93.2,17.5,12.29,0,11.72,0,192.2,15.06,4
169.52,3147,36.64,2.97,0.97,93.2,18,12.06,-3.12,11.72,0,192.2,13.53,4
169.63,3261.5,36.48,3,0.96,93.2,18,12.17,-7.81,11.72,0,192.2,13.53,2
169.73,3318.25,47.57,3.06,1.02,93.2,18.5,12.63,0,11.72,0,192.2,15.06,4
169.83,3368.75,57.21,3.09,0.99,93.2,18.5,12.17,0,11.72,0,192.2,15.06,4
169.94,3430.75,63.98,3.08,0.96,93.2,18.5,11.6,0,11.72,0,192.2,12.82,4
170.04,3527.25,75.06,3.12,1.01,93.2,19,11.37,0,11.72,0,192.2,12.82,4
170.14,3566.5,77.17,3.09,1.04,93.2,19,11.37,0,11.72,0,192.2,12.82,4
170.24,3611,74.8,3.15,1.04,93.2,19,11.25,0,11.72,0,192.2,12.82,4
170.35,3639.75,64.9,3.16,0.93,93.2,19,11.25,0,11.72,0,192.2,12.82,4
170.46,3691.25,58.16,3.15,0.93,93.2,19,11.14,0,11.72,0,192.2,12.82,4
170.57,3755.5,53.58,3.15,0.94,91.4,19.5,11.25,0,11.72,0,192.2,12.82,4
170.67,3774.25,30.49,3.03,0.91,91.4,19.5,11.14,0,11.72,0,192.2,12.82,4
170.77,3737.75,22.46,2.98,0.8,91.4,19.5,11.25,0,11.72,0,192.2,12.94,4
170.87,3763.5,32.63,3.21,0.96,91.4,20,11.83,0,11.72,0,192.2,13.18,4
170.97,3958.5,42.31,3.18,0.98,91.4,20.5,11.48,0,11.72,0,192.2,12.82,4
171.07,3927.5,37.09,3.21,0.91,91.4,20.5,11.6,0,11.72,0,192.2,12.82,4
171.17,3985.5,71.95,3.24,1.04,91.4,22,11.48,0,11.72,0,192.2,12.82,4
171.28,4154.5,82.41,3.21,0.96,91.4,22.5,11.14,0,11.72,0,192.2,12.71,4
171.39,4199.5,69.34,3.29,0.98,91.4,22.5,11.48,0,11.72,0,192.2,12.71,4
171.49,4271.75,71.01,3.28,0.93,91.4,23.5,11.37,0,11.72,0,192.2,12.71,4
171.60,4351.75,49.9,3.28,1.06,91.4,24,11.37,0,11.72,0,192.2,12.71,4
171.71,4392,42.09,3.27,0.98,91.4,24.5,11.37,0,11.72,0,192.2,12.71,4
171.81,4482.25,32.48,3.23,0.93,91.4,24.5,11.25,0,11.72,0,194,12.71,4
171.92,4416,36.64,3.29,0.93,91.4,24.5,11.71,0,11.72,0,194,12.82,4
172.02,3984.25,55.75,3.19,1.06,91.4,0,20.33,0,11.72,0,194,12.82,4
172.13,3319,34.31,3.02,0.96,91.4,8,12.86,0,11.72,0,194,12.82,4
172.23,3216.5,31.72,3,1.02,91.4,12.5,10.91,0,11.72,0,194,12.82,4
172.33,3253.25,38.55,3.02,1.01,91.4,18.5,11.14,0,11.72,0,194,12.82,4
172.43,3292.25,41.3,3.01,1.04,91.4,18.5,11.14,0,11.72,0,194,12.82,4
172.53,3344,35.21,3.02,1,91.4,18.5,11.14,0,11.72,0,194,12.82,4
172.63,3373.5,37.91,2.99,0.95,93.2,18.5,11.25,0,11.72,0,194,12.82,4
172.73,3414,37.46,3.03,0.98,93.2,18.5,11.14,0,11.72,0,194,12.82,4
172.83,3439.5,44.23,3.06,1.02,93.2,18.5,11.14,0,11.72,0,194,12.82,4
172.93,3477.25,47.56,3.09,1.01,93.2,19,11.14,0,11.72,0,194,12.82,4
173.04,3515.75,47.81,3.09,0.98,93.2,19,11.14,0,11.72,0,194,12.82,4
173.14,3569.5,49.31,3.11,0.98,93.2,19,11.02,0,11.72,0,194,12.82,4
173.25,3603.25,44.01,3.14,1.03,93.2,19,11.25,0,11.72,0,194,12.82,4
173.35,3620.25,43.67,3.13,1.02,93.2,19,11.02,0,11.72,0,194,12.82,4
173.45,3682,31.97,3.02,0.98,93.2,19,11.02,0,11.72,0,194,12.82,4
173.55,3690.5,34.84,3.09,0.97,93.2,19.5,11.14,0,11.72,0,194,12.94,4
173.65,3761.75,43.41,3.15,1,93.2,19.5,11.48,0,11.72,0,194,12.82,4
173.76,3789.25,44.65,3.15,1,93.2,19.5,11.25,0,11.72,0,194,12.82,4
173.87,3852,56.86,3.17,1,93.2,20,11.37,0,11.72,0,194,12.82,4
173.97,3873,69.87,3.16,1.01,93.2,20,11.37,0,11.72,0,194,12.82,4
174.07,3892.75,69.07,3.18,1.04,93.2,20.5,11.37,0,11.72,0,194,12.82,4
174.17,3955.5,49.41,3.2,0.98,93.2,21,11.37,0,11.72,0,194,12.82,4
174.27,4004,48.85,3.16,0.97,93.2,21,11.71,0,11.72,0,194,12.82,4
174.37,4035.75,47.89,3.2,0.97,93.2,21.5,11.6,0,11.72,0,194,12.82,4
174.47,4066.75,43.54,3.18,1.01,93.2,21.5,11.6,0,11.72,0,195.8,12.82,4
174.57,4096.5,36.04,3.13,0.91,93.2,22,11.48,0,11.72,0,195.8,12.82,4
174.68,4135.25,28.55,3.09,0.87,93.2,22,11.6,0,11.72,0,195.8,12.82,4
174.78,4181.25,25.19,3.1,0.84,93.2,22,11.6,0,11.72,0,195.8,13.06,4
174.88,4202.5,22.89,3.04,0.81,93.2,21.5,11.71,0,11.72,0,195.8,13.18,4
174.98,4222,21.92,3.08,0.81,93.2,21.5,12.17,0,11.72,0,195.8,13.53,4
175.08,4273,20.1,3.03,0.81,93.2,21.5,12.4,0,11.72,0,195.8,13.65,4
175.18,4247.25,20.06,3.04,0.78,93.2,21,12.52,0,11.72,0,195.8,14.12,4
