Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Oil Temp.,Command AFR,Fuel Sys. Status
58.74,1887,2.04,1.65,0.23,127.4,41.5,15.5,-3.91,1.56,0,195.8,14.94,2
58.85,1893,2.83,1.72,0.24,127.4,41.5,15.85,-3.12,1.56,0,195.8,14.94,2
58.95,1894.75,4.93,1.88,0.28,127.4,39.5,16.08,0,1.56,0,195.8,14.94,2
59.06,1885.5,6.98,2.06,0.49,127.4,36.5,16.08,1.56,1.56,0,195.8,14.94,2
59.16,1740.25,7.47,2.12,0.58,127.4,33.5,15.96,3.12,1.56,0,195.8,14.94,2
59.26,1695.25,7.42,2.07,0.57,127.4,25.5,15.5,5.47,1.56,0,195.8,14.94,2
59.36,1675.25,7.77,2.08,0.58,127.4,25,14.7,5.47,1.56,0,195.8,14.94,2
59.46,1694,7.86,2.08,0.57,127.4,23.5,14.13,4.69,1.56,0,195.8,14.94,2
59.57,1738.25,7.49,2.04,0.53,127.4,23,13.78,2.34,1.56,0,195.8,14.94,2
59.68,1732.25,6.78,1.97,0.47,127.4,24,14.01,1.56,1.56,0,195.8,14.94,2
59.78,1714.75,6.63,1.92,0.43,127.4,24.5,14.36,1.56,1.56,0,195.8,14.94,2
59.88,1690,6.56,1.93,0.45,127.4,26,14.59,1.56,1.56,0,195.8,14.94,2
59.99,1702.75,6.38,1.91,0.43,127.4,26.5,14.7,1.56,1.56,0,195.8,14.94,2
60.09,1698.25,5.99,1.89,0.43,127.4,27.5,14.81,2.34,1.56,0,195.8,14.94,2
60.19,1693.5,5.79,1.86,0.39,127.4,28,14.93,3.12,1.56,0,195.8,14.94,2
60.30,1678.25,6.2,1.89,0.42,127.4,28.5,14.81,3.12,1.56,0,195.8,14.94,2
60.40,1674.5,5.95,1.89,0.42,127.4,28.5,14.59,3.12,1.56,0,195.8,14.94,2
60.51,1673,5.01,1.82,0.41,127.4,28.5,14.59,2.34,1.56,0,195.8,14.94,2
60.61,1668,3.87,1.7,0.33,127.4,30,14.7,3.12,1.56,0,195.8,14.94,2
60.72,1640.5,3.76,1.69,0.3,127.4,30.5,14.47,3.12,1.56,0,195.8,14.94,2
60.82,1620.5,4.02,1.73,0.29,127.4,31,14.24,2.34,1.56,0,195.8,14.94,2
60.92,1621.25,3.91,1.71,0.31,127.4,31,14.13,0.78,1.56,0,195.8,14.94,2
61.02,1621.5,3.91,1.72,0.31,127.4,31.5,14.24,0.78,1.56,0,195.8,14.94,2
61.13,1619.25,3.62,1.7,0.3,127.4,31.5,14.24,0.78,1.56,0,195.8,14.94,2
61.24,1614.5,3.74,1.7,0.29,127.4,31.5,14.36,0.78,1.56,0,195.8,14.94,2
61.35,1610,3.68,1.7,0.29,127.4,31.5,14.36,0.78,1.56,0,195.8,14.94,2
61.46,1601.25,3.72,1.7,0.29,127.4,32,14.36,0,1.56,0,195.8,14.94,2
61.56,1599.25,7.29,1.98,0.45,127.4,31.5,14.36,0,1.56,0,195.8,14.94,2
61.66,1605.5,7.8,2.02,0.54,127.4,29,14.59,-0.78,1.56,0,195.8,14.94,2
61.76,1680.25,9.26,2.13,0.6,127.4,28,14.93,0,1.56,0,195.8,14.94,2
61.86,1739.5,11.18,2.23,0.72,127.4,26,15.27,0.78,1.56,0,195.8,14.94,2
61.96,1775.25,11.32,2.22,0.68,127.4,19,15.27,2.34,1.56,0,195.8,14.94,2
62.06,1788.25,11.42,2.2,0.66,127.4,15.5,14.93,3.12,1.56,0,195.8,14.94,2
62.17,1752.75,11.31,2.19,0.64,127.4,14,14.59,3.12,1.56,0,195.8,14.82,2
62.27,1738.75,11.5,2.15,0.64,127.4,12.5,14.59,3.12,1.56,0,195.8,14.82,2
62.37,1702.25,9.39,2.05,0.63,127.4,13.5,14.7,3.91,1.56,0,195.8,14.82,2
62.47,1695,11.53,2.17,0.63,127.4,14.5,14.59,3.91,1.56,0,195.8,14.82,2
62.57,1696.75,10.48,2.13,0.64,127.4,12.5,14.7,3.91,1.56,0,195.8,14.82,2
62.67,1711,9.83,2.07,0.56,127.4,13,14.81,3.91,1.56,0,195.8,14.82,2
62.77,1671.25,8.72,2.15,0.65,127.4,14.5,14.7,4.69,1.56,0,195.8,14.82,2
62.87,1675.25,7.22,1.93,0.45,127.4,14.5,14.47,3.91,1.56,0,195.8,14.82,2
62.97,1669.5,7.74,2,0.48,127.4,19.5,14.47,3.91,1.56,0,195.8,14.94,2
63.08,1667.25,7.68,2.01,0.52,125.6,21.5,14.24,3.12,1.56,0,195.8,14.94,2
63.18,1679,7.54,1.98,0.5,125.6,23,14.36,3.12,1.56,0,195.8,14.94,2
63.28,1688.5,6.58,1.93,0.46,125.6,24,14.24,2.34,1.56,0,195.8,14.94,2
63.38,1690.25,7.24,1.98,0.46,125.6,25,14.13,2.34,1.56,0,195.8,14.94,2
63.48,1699.75,6.46,1.93,0.48,125.6,25.5,14.13,0.78,1.56,0,195.8,14.94,2
63.58,1703.75,2.31,1.76,0.41,125.6,26,14.13,0.78,1.56,0,195.8,14.94,2
63.68,1682,0.84,1.5,0.22,125.6,29,14.24,0.78,1.56,0,195.8,14.94,2
63.78,1652.25,0,1.38,0.13,125.6,30.5,14.24,0.78,2.34,0,195.8,14.94,2
63.88,1662.5,0,1.37,0.13,125.6,30.5,14.24,0,2.34,0,195.8,14.94,2
63.98,1673.5,0,1.36,0.12,125.6,30.5,14.13,0,2.34,0,195.8,14.94,2
64.08,1653.75,0.55,1.41,0.14,125.6,26.5,14.01,0,2.34,0,195.8,14.94,2
64.18,1649,2.05,1.51,0.17,125.6,24,13.78,0,2.34,0,195.8,14.94,2
64.28,1666.75,2.04,1.53,0.19,125.6,30,13.44,-2.34,1.56,0,195.8,14.94,2
64.38,1676,2.64,1.6,0.22,125.6,34,13.09,-4.69,1.56,0,195.8,14.94,2
64.48,1698,3.02,1.63,0.24,125.6,39.5,13.32,-6.25,1.56,0,195.8,14.94,2
64.58,1695,4.94,1.76,0.24,125.6,40.5,13.78,-6.25,1.56,0,195.8,14.94,2
64.68,1700,7.35,2.02,0.46,125.6,37,14.36,-5.47,1.56,0,195.8,14.94,2
64.78,1769,7.22,2.02,0.5,125.6,12.5,16.31,-3.91,1.56,0,195.8,14.94,2
64.88,1783.75,7.07,2.02,0.49,125.6,11.5,17.23,-1.56,1.56,0,195.8,14.94,2
64.98,1849.75,8.5,2.06,0.51,125.6,30,17,3.91,1.56,0,195.8,14.94,2
65.08,1866,9.96,2.23,0.65,125.6,29,16.08,4.69,1.56,0,195.8,14.94,2
65.18,1904.75,11.01,2.3,0.68,125.6,24,15.5,6.25,1.56,0,195.8,14.94,2
65.29,1945.25,10.9,2.26,0.66,125.6,19,14.7,7.81,2.34,0,195.8,14.94,2
65.39,1938.5,10.22,2.23,0.65,125.6,17,14.13,7.03,2.34,0,195.8,14.82,2
65.49,1928.5,10.55,2.22,0.65,125.6,16,14.13,4.69,2.34,0,195.8,14.82,2
65.60,1901.75,10.5,2.22,0.64,125.6,15.5,14.13,3.91,3.12,0,195.8,14.82,2
65.71,1892.5,8.94,2.14,0.57,123.8,15.5,14.24,3.91,1.56,0,195.8,14.82,2
65.82,1877,8.26,2.09,0.54,123.8,18,14.24,3.12,1.56,0,195.8,14.94,2
65.92,1854.5,7.62,2.07,0.54,123.8,19.5,14.13,2.34,1.56,0,195.8,14.94,2
66.02,1843.75,6.57,1.98,0.46,123.8,22.5,14.13,1.56,1.56,0,195.8,14.94,2
66.12,1828.25,6.4,1.97,0.44,123.8,25.5,13.9,0,1.56,0,195.8,14.94,2
66.23,1815.75,6.14,1.93,0.43,123.8,26.5,13.78,0,1.56,0,195.8,14.94,2
66.33,1812.5,6.07,1.93,0.41,123.8,28,13.67,-2.34,1.56,0,195.8,14.94,2
66.43,1816,5.78,1.9,0.39,123.8,29.5,13.78,-3.91,1.56,0,195.8,14.94,2
66.53,1816.5,5.89,1.91,0.41,123.8,30,14.01,-3.91,1.56,0,195.8,14.94,2
66.63,1820.5,6.28,1.94,0.39,123.8,30.5,14.24,-4.69,1.56,0,195.8,14.94,2
66.73,1821.75,6.85,1.99,0.45,123.8,30.5,14.59,-3.91,1.56,0,195.8,14.94,2
66.83,1826.5,6.69,1.99,0.46,123.8,30,14.7,-3.91,1.56,0,195.8,14.94,2
66.93,1839,6.57,1.99,0.45,123.8,29.5,15.04,-3.91,1.56,0,195.8,14.94,2
67.03,1837.75,6.71,1.98,0.45,123.8,29.5,15.5,-2.34,1.56,0,195.8,14.94,2
67.13,1841.75,7.26,2.01,0.45,123.8,29,15.5,0,1.56,0,195.8,14.94,2
67.23,1844.25,7.65,2.07,0.52,122,28.5,15.39,0,1.56,0,195.8,14.94,2
67.33,1852.75,6.88,2.01,0.49,122,27,15.39,1.56,1.56,0,195.8,14.94,2
67.44,1846.5,6.5,1.98,0.46,122,27.5,15.39,2.34,1.56,0,197.6,14.94,2
67.54,1840.5,6.68,1.99,0.43,122,28,15.27,3.12,1.56,0,197.6,14.94,2
67.65,1836.5,6.65,1.98,0.45,122,28.5,14.7,3.12,1.56,0,197.6,14.94,2
67.75,1843.25,6.88,1.99,0.45,122,28.5,14.47,3.12,1.56,0,197.6,14.94,2
67.85,1845.5,6.7,1.99,0.45,122,28.5,14.36,2.34,1.56,0,197.6,14.94,2
67.95,1848,6.33,1.97,0.45,122,28.5,14.47,2.34,1.56,0,197.6,14.94,2
68.05,1843,6.27,1.96,0.43,122,29,14.59,2.34,1.56,0,197.6,14.94,2
68.16,1841.5,6.09,1.95,0.42,122,29.5,14.59,2.34,1.56,0,197.6,14.94,2
68.26,1838.25,5.44,1.92,0.41,122,30,14.47,2.34,1.56,0,195.8,14.94,2
68.36,1838.5,3.18,1.79,0.35,122,31,14.36,1.56,1.56,0,197.6,14.94,2
68.46,1835.75,2.16,1.68,0.27,122,33,14.24,0.78,1.56,0,197.6,14.94,2
68.56,1803.75,0.52,1.57,0.2,122,33.5,14.24,0.78,1.56,0,197.6,14.94,2
68.66,1783,0,1.45,0.15,122,34,14.13,0,2.34,0,197.6,14.94,2
68.77,1766.25,0,1.46,0.16,120.2,33,14.01,0,2.34,0,197.6,14.94,2
68.88,1760,0,1.48,0.16,120.2,31,14.01,0,2.34,0,197.6,14.94,2
68.99,1750,0,1.47,0.16,120.2,28,13.67,-0.78,2.34,0,197.6,14.94,2
69.10,1710.5,0,1.48,0.17,120.2,27.5,13.21,-0.78,2.34,0,197.6,14.94,2
69.20,1632.25,0.16,1.48,0.17,120.2,25.5,12.98,-1.56,2.34,0,197.6,14.94,4
69.30,1579.5,0.89,1.53,0.19,120.2,23.5,13.09,0,2.34,0,197.6,15.06,4
69.41,1531,0.98,1.54,0.22,120.2,20.5,13.09,0,2.34,0,197.6,15.06,4
69.51,1504,1.18,1.55,0.23,120.2,18.5,13.78,0,2.34,0,197.6,15.06,4
69.61,1439.25,1.01,1.55,0.23,120.2,17.5,14.01,0,2.34,0,197.6,15.06,4
69.72,1343,0.51,1.5,0.22,120.2,16.5,14.36,0,2.34,0,197.6,15.06,4
69.83,1302.5,0.36,1.49,0.23,120.2,14,14.7,0,2.34,0,197.6,15.06,4
69.94,1245,0.13,1.47,0.23,120.2,12.5,14.81,0,2.34,0,197.6,15.06,4
70.04,1240.75,0.06,1.45,0.23,120.2,11.5,15.04,0,2.34,0,197.6,15.06,4
70.14,1224.5,0.61,1.49,0.23,120.2,10.5,15.16,0,2.34,0,197.6,15.06,4
70.24,1228.5,1.14,1.54,0.27,120.2,10.5,15.16,0,2.34,0,197.6,15.06,4
70.34,1233.5,1.06,1.54,0.27,120.2,10.5,15.16,0,2.34,0,197.6,15.06,4
70.44,1248,0,1.47,0.26,120.2,10.5,14.93,0,2.34,0,197.6,15.06,4
70.54,1262,0,1.46,0.22,120.2,11,14.81,0,2.34,0,197.6,15.06,4
70.64,1240.5,0,1.45,0.22,120.2,11.5,14.59,0,2.34,0,197.6,15.06,4
70.74,1233.25,0,1.44,0.22,120.2,11,14.24,0,2.34,0,197.6,14.94,2
70.84,1229.5,0,1.45,0.21,120.2,10.5,13.78,-0.78,2.34,0,197.6,14.94,2
70.94,1225.5,0,1.45,0.22,120.2,10.5,13.32,-1.56,2.34,0,197.6,14.94,2
71.05,1216,0,1.45,0.22,120.2,10.5,12.98,-2.34,2.34,0,197.6,14.94,2
71.16,1205.5,0,1.5,0.24,120.2,10.5,12.75,-3.12,2.34,0,197.6,14.94,2
71.26,1205.25,0,1.52,0.26,120.2,10,12.86,-3.91,2.34,0,197.6,14.94,2
71.36,1206.25,0,1.51,0.27,122,10,13.09,-4.69,2.34,0,197.6,14.94,2
71.46,1204.5,0,1.49,0.25,122,10,13.44,-5.47,2.34,0,197.6,14.94,2
71.56,1204,0,1.45,0.23,122,10,13.67,-5.47,2.34,0,197.6,14.94,2
71.67,1204.75,0,1.45,0.22,122,10,14.24,-5.47,2.34,0,197.6,14.94,2
71.78,1191.75,0.03,1.46,0.22,122,10.5,14.47,-5.47,2.34,0,197.6,14.94,2
71.89,1181.25,0,1.47,0.24,122,10.5,14.7,-5.47,2.34,0,197.6,14.94,2
71.99,1163.5,0.03,1.47,0.24,122,10.5,14.81,-5.47,2.34,0,197.6,14.94,2
72.09,1160.25,0.06,1.48,0.25,122,10,14.93,-5.47,2.34,0,197.6,14.94,2
72.20,1178.75,0.03,1.46,0.25,122,9.5,14.93,-4.69,2.34,0,197.6,14.94,2
72.30,1196,0,1.47,0.24,122,9,15.04,-4.69,2.34,0,197.6,14.94,2
72.41,1225.25,0,1.48,0.22,122,9,15.04,-4.69,2.34,0,197.6,14.94,2
72.51,1307,0,1.47,0.22,122,9.5,15.16,-4.69,2.34,0,197.6,14.94,2
72.61,1420.25,0.06,1.48,0.2,122,12,15.27,-3.91,2.34,0,197.6,14.94,2
72.71,1480.5,0.06,1.48,0.19,122,14.5,15.27,-3.91,2.34,0,197.6,14.94,2
72.82,1535.25,0,1.48,0.18,122,18,15.27,-3.91,2.34,0,197.6,14.94,2
72.92,1540.75,0,1.47,0.18,122,19.5,14.93,-3.91,2.34,0,197.6,14.94,2
73.02,1536,0,1.48,0.19,122,19.5,14.7,-3.91,2.34,0,197.6,14.94,2
73.12,1533,0,1.5,0.19,122,19.5,14.7,-3.91,2.34,0,197.6,14.94,2
73.22,1511.5,0,1.48,0.19,122,18.5,14.59,-3.91,2.34,0,197.6,14.94,2
73.32,1495,0,1.47,0.19,122,18,14.59,-3.91,2.34,0,197.6,14.94,2
73.42,1527,0,1.43,0.17,122,18,14.59,-3.91,2.34,0,197.6,14.94,2
73.53,1533,0,1.41,0.16,122,19,14.7,-3.91,2.34,0,197.6,14.94,2
73.63,1528.25,0,1.38,0.14,122,19,14.81,-3.91,2.34,0,197.6,14.94,2
73.74,1508.25,0,1.38,0.15,123.8,18.5,14.93,-3.12,2.34,0,197.6,14.94,2
73.84,1494.25,0,1.37,0.14,123.8,18.5,14.93,-3.12,2.34,0,197.6,14.94,2
73.95,1481,0,1.38,0.15,123.8,17.5,14.93,-3.12,2.34,0,197.6,14.94,2
74.05,1460.5,0,1.38,0.15,123.8,17.5,14.93,-3.12,2.34,0,197.6,14.94,2
74.15,1448,0,1.37,0.15,123.8,16.5,14.93,-3.12,2.34,0,197.6,14.94,2
74.25,1440.25,0,1.35,0.14,123.8,16,14.93,-3.12,2.34,0,197.6,14.94,2
74.35,1431,0,1.36,0.14,123.8,15.5,14.93,-3.12,2.34,0,197.6,14.94,2
74.45,1423.25,0,1.33,0.14,123.8,15,14.93,-3.12,2.34,0,197.6,14.94,2
74.55,1416,0,1.32,0.13,123.8,15,14.93,-2.34,2.34,0,197.6,14.94,2
74.66,1402.25,0,1.32,0.13,123.8,15,14.81,-2.34,2.34,0,197.6,14.94,2
74.76,1382.75,0,1.3,0.13,123.8,14.5,14.81,-2.34,2.34,0,197.6,14.94,2
74.86,1379,0,1.32,0.14,123.8,14,14.7,-2.34,2.34,0,197.6,14.94,2
74.96,1363.5,0,1.32,0.14,123.8,14,14.59,-2.34,2.34,0,197.6,14.94,2
75.06,1358.5,0,1.31,0.14,123.8,13.5,14.59,-3.12,2.34,0,197.6,14.94,2
75.16,1354.75,0,1.3,0.14,123.8,13.5,14.47,-3.12,2.34,0,197.6,14.94,2
75.26,1347.5,0,1.3,0.13,123.8,13.5,14.36,-3.12,2.34,0,197.6,14.94,2
75.36,1329.25,0,1.29,0.13,123.8,13.5,14.36,-3.12,2.34,0,197.6,14.94,2
75.46,1318.75,0,1.28,0.13,123.8,12.5,14.13,-3.12,2.34,0,197.6,14.94,2
75.57,1307.5,0,1.29,0.13,123.8,12.5,14.24,-3.12,2.34,0,197.6,14.94,2
75.68,1303.75,0,1.29,0.13,123.8,12.5,14.13,-3.91,2.34,0,197.6,14.94,2
75.78,1283.25,0,1.29,0.13,123.8,12.5,14.13,-3.91,2.34,0,197.6,14.94,2
75.88,1281.25,0,1.29,0.14,125.6,12,14.13,-3.91,2.34,0,197.6,14.94,2
75.99,1267.5,0,1.28,0.14,125.6,12,14.13,-3.91,2.34,0,197.6,14.94,2
76.09,1251.5,0,1.28,0.14,125.6,12,14.24,-3.91,2.34,0,197.6,14.94,2
76.19,1245,0,1.28,0.14,125.6,11,14.36,-3.91,2.34,0,197.6,14.94,2
76.30,1239,0,1.28,0.14,125.6,10.5,14.47,-3.91,2.34,0,197.6,14.94,2
76.40,1233.75,0,1.29,0.14,125.6,11,14.59,-3.91,2.34,0,197.6,14.94,2
76.51,1226.5,0,1.28,0.14,125.6,11,14.7,-3.91,2.34,0,197.6,14.94,2
76.62,1207.5,0,1.28,0.14,125.6,10.5,14.7,-3.91,2.34,0,197.6,14.94,2
76.72,1197,0,1.27,0.14,125.6,10.5,14.93,-3.91,2.34,0,197.6,14.94,2
76.82,1186.5,0,1.28,0.14,125.6,10,14.93,-3.91,2.34,0,197.6,14.94,2
76.93,1176.75,0,1.28,0.15,125.6,10.5,15.04,-3.91,2.34,0,197.6,14.94,2
77.03,1172.75,0,1.28,0.14,125.6,10,15.16,-3.12,2.34,0,197.6,14.94,2
77.13,1174,0.5,1.3,0.15,123.8,10,15.27,-3.12,2.34,0,197.6,14.94,2
77.24,1161.75,1.01,1.37,0.17,123.8,10,15.39,-2.34,2.34,0,197.6,14.94,2
77.34,1153,1.23,1.4,0.2,123.8,10,15.39,-2.34,2.34,0,197.6,14.94,2
77.44,1150.25,1.7,1.45,0.21,123.8,10,15.62,-1.56,0.78,0,197.6,14.94,2
77.54,1144.75,1.84,1.49,0.25,123.8,17.5,15.73,-0.78,0.78,0,197.6,14.94,2
77.65,1248.75,1.26,1.46,0.24,123.8,20,15.73,-0.78,3.12,0,197.6,14.94,2
77.75,1299.25,0.97,1.4,0.19,123.8,25,15.96,0.78,3.12,0,197.6,14.94,2
77.85,1327.75,0.79,1.38,0.16,123.8,36.5,16.19,2.34,3.12,0,197.6,14.94,2
77.95,1336.5,0,1.31,0.15,123.8,37,16.42,3.12,3.12,0,197.6,14.94,2
78.06,1300,0,1.28,0.14,123.8,30.5,16.54,3.91,2.34,0,197.6,14.94,2
78.16,1283.75,0,1.28,0.13,123.8,27,16.54,3.91,2.34,0,197.6,14.94,2
78.26,1258.25,0,1.29,0.14,123.8,21,16.31,4.69,2.34,0,197.6,14.94,2
78.36,1236,0,1.28,0.14,123.8,17,16.08,4.69,2.34,0,197.6,14.94,2
78.46,1213,0,1.29,0.14,123.8,11,15.39,4.69,2.34,0,197.6,14.94,2
78.56,1193.5,0,1.29,0.14,123.8,10,15.16,4.69,2.34,0,197.6,14.94,2
78.66,1213.75,0,1.3,0.15,123.8,9.5,14.81,3.91,2.34,0,197.6,14.94,2
78.76,1193.5,0,1.3,0.15,123.8,10.5,14.47,3.91,2.34,0,197.6,14.94,2
78.87,1158.25,0,1.29,0.15,123.8,11,14.47,3.91,2.34,0,197.6,14.94,2
78.98,1156.75,0,1.29,0.15,123.8,10.5,14.47,3.91,2.34,0,197.6,14.94,2
79.08,1133,0,1.28,0.15,123.8,11,14.47,3.91,2.34,0,197.6,14.94,2
79.18,1126.5,0,1.28,0.15,123.8,10.5,14.59,3.91,2.34,0,197.6,14.94,2
79.28,1112.75,1.52,1.29,0.16,123.8,10.5,14.7,3.91,2.34,0,197.6,14.94,2
79.39,1112.75,3.7,1.57,0.32,123.8,14,14.93,3.91,0.78,0,197.6,14.94,2
79.5,1113.75,2.79,1.65,0.38,123.8,17,15.04,4.69,1.56,0,197.6,14.94,2
79.60,1211.5,0.46,1.42,0.26,123.8,18,15.27,5.47,1.56,0,197.6,14.94,2
79.71,1270.25,0,1.3,0.14,123.8,13,15.5,6.25,2.34,0,197.6,14.94,2
79.81,1259.75,0,1.27,0.13,123.8,12,15.62,6.25,2.34,0,197.6,14.94,2
79.91,1192.75,0,1.3,0.14,123.8,12.5,15.73,7.03,2.34,0,197.6,14.94,2
80.01,1178,0,1.32,0.16,123.8,11.5,15.62,7.03,2.34,0,197.6,14.94,2
80.12,1163.5,0,1.33,0.17,123.8,10.5,15.5,7.03,2.34,0,197.6,14.94,2
80.22,1153,0,1.33,0.17,123.8,10.5,14.81,7.03,2.34,0,197.6,14.94,2
80.32,1147.75,0,1.33,0.17,123.8,10,14.47,7.03,2.34,0,197.6,14.94,2
80.43,1139.5,0,1.31,0.16,123.8,10,14.01,6.25,2.34,0,197.6,14.94,2
80.54,1126.75,0,1.32,0.16,123.8,10,13.78,6.25,2.34,0,197.6,14.94,2
80.64,1126.75,0,1.31,0.17,123.8,10,13.44,5.47,2.34,0,197.6,14.94,2
80.74,1120.5,3.53,1.5,0.16,123.8,10,13.44,4.69,2.34,0,197.6,14.94,2
80.84,1088.5,8.93,1.97,0.44,123.8,0,13.44,3.91,1.56,0,197.6,14.94,2
80.95,997.5,12.2,2.3,1.34,123.8,2,13.55,2.34,1.56,0,197.6,14.94,2
81.06,1307.5,12.92,2.22,1.23,123.8,12,14.01,1.56,1.56,0,197.6,14.94,2
81.16,1523.75,10.74,2.1,0.7,123.8,13,15.5,2.34,1.56,0,197.6,14.82,2
81.26,1668.75,10.05,2.1,0.58,123.8,16,15.73,6.25,1.56,0,197.6,14.82,2
81.36,1791.5,9.7,2.12,0.58,122,17,15.39,7.03,1.56,0,197.6,14.94,2
81.47,1829.75,9.67,2.09,0.55,122,19.5,15.16,7.81,1.56,0,197.6,14.94,2
81.57,1827.5,11.32,2.24,0.68,122,19.5,14.47,7.03,1.56,0,197.6,14.94,2
81.68,1823,13.14,2.3,0.74,122,16.5,14.7,7.03,1.56,0,197.6,14.94,2
81.78,1876.5,14.99,2.36,0.78,122,13,15.04,7.03,1.56,0,197.6,14.71,2
81.88,1909,15.2,2.38,0.78,122,7.5,14.47,8.59,2.34,0,197.6,14.59,2
81.98,1940.75,16.03,2.41,0.79,122,7,14.24,7.81,2.34,0,197.6,14.59,2
82.09,2006.75,16,2.42,0.78,122,7,14.24,7.81,3.12,0,197.6,14.47,2
82.19,2009,15.77,2.44,0.79,122,6.5,14.01,7.81,3.12,0,197.6,14.47,2
82.29,1991.75,15.74,2.44,0.82,120.2,5.5,14.01,7.03,3.12,0,197.6,14.35,2
82.39,1987.75,15.96,2.41,0.82,120.2,5,13.78,7.03,3.91,0,197.6,14.35,2
82.49,1988.5,17.45,2.46,0.83,120.2,5,13.78,6.25,5.47,0,197.6,14.35,2
82.59,1986.75,23.09,2.52,0.93,120.2,4.5,13.55,5.47,5.47,0,197.6,14.35,2
82.69,2040,47.95,2.61,0.95,120.2,5,13.67,3.12,5.47,0,197.6,14.35,2
82.80,2070.5,51.72,2.49,1.1,120.2,5.5,14.7,4.69,5.47,0,197.6,14.35,2
82.91,2122.25,57.29,2.45,0.75,120.2,5.5,15.27,6.25,5.47,0,197.6,14.35,2
83.02,2143.5,64.72,2.49,0.78,120.2,6,15.27,8.59,5.47,0,197.6,13.76,4
83.12,2159.75,71.35,2.76,1.06,118.4,6,14.81,0,5.47,0,197.6,13.76,4
83.22,2161.5,82.22,2.74,0.8,118.4,6,15.16,0,5.47,0,197.6,13.76,4
83.33,2164.5,82.29,2.62,0.8,118.4,6.5,15.5,0,5.47,0,197.6,13.76,4
83.43,2188.5,86.1,2.68,1,118.4,6.5,15.39,0,5.47,0,197.6,13.65,4
83.53,2190.75,84.47,2.75,0.77,118.4,6.5,15.39,0,5.47,0,197.6,13.65,4
83.64,2200.75,82.04,2.59,1.04,118.4,6.5,15.27,0,5.47,0,197.6,13.65,4
83.75,2203.25,77.24,2.75,0.76,118.4,6.5,15.27,0,5.47,0,197.6,13.65,4
83.85,2218,70.66,2.47,0.86,118.4,6,15.16,0,5.47,0,197.6,13.41,4
83.95,2227.25,63.82,2.5,0.76,118.4,5.5,14.7,0,5.47,0,197.6,13.29,4
84.05,2240.75,65.5,2.75,0.86,116.6,5,14.36,0,5.47,0,197.6,13.18,4
84.15,2251.5,60.89,2.56,1.04,116.6,5,14.01,0,5.47,0,197.6,13.18,4
84.25,2240.25,66.43,2.68,0.83,116.6,5,13.21,0,5.47,0,197.6,13.18,4
84.36,2252.25,61.15,2.65,0.73,116.6,4.5,13.78,0,5.47,0,197.6,13.18,4
84.46,2259,60.01,2.55,1.07,116.6,4.5,13.21,0,4.69,0,197.6,13.06,4
84.56,2265.5,53.25,2.52,0.88,116.6,4.5,13.32,0,5.47,0,197.6,13.06,4
84.66,2262.75,41.67,2.65,0.76,116.6,4.5,13.21,0,4.69,0,197.6,13.06,4
84.76,2264.75,29.33,2.59,0.83,116.6,4.5,13.09,0,3.91,0,197.6,13.06,4
84.86,2227.5,22.76,2.52,0.8,114.8,5,12.75,0,5.47,0,197.6,15.06,4
84.97,2217.5,15.91,2.4,0.69,114.8,6.5,12.98,-2.34,5.47,0,197.6,14.24,2
85.07,2180.25,13.44,2.34,0.68,114.8,9.5,14.24,-3.91,5.47,0,197.6,14.47,2
85.17,2162.5,12.72,2.36,0.68,114.8,9.5,14.7,-1.56,5.47,0,197.6,14.47,2
85.27,2092,11.44,2.3,0.68,114.8,10,14.93,-0.78,5.47,0,197.6,14.59,2
85.38,2098.25,11.68,2.31,0.66,114.8,12.5,14.7,0.78,5.47,0,197.6,14.71,2
85.48,2079.75,11.56,2.3,0.69,114.8,12.5,14.13,0.78,5.47,0,197.6,14.71,2
85.58,2046.25,11.5,2.32,0.66,114.8,12.5,14.13,0,5.47,0,197.6,14.71,2
85.68,2015.75,9.36,2.19,0.66,114.8,13,14.24,-0.78,5.47,0,197.6,14.71,2
85.78,1997.5,6.1,2.01,0.45,114.8,15.5,14.36,-0.78,5.47,0,197.6,14.82,2
85.89,1913.25,4.18,1.84,0.33,114.8,24,14.36,-0.78,4.69,0,197.6,14.82,2
86.00,1809.75,4.32,1.85,0.35,114.8,26.5,14.59,-0.78,4.69,0,197.6,14.94,2
86.10,1791.75,3.12,1.79,0.38,114.8,29,14.93,0,4.69,0,197.6,14.94,2
86.20,1769.5,2.33,1.67,0.26,114.8,31.5,14.47,0,3.91,0,197.6,14.94,2
86.31,1736,0,1.53,0.22,114.8,32,14.01,-0.78,3.91,0,197.6,14.94,2
86.41,1731.25,0,1.44,0.15,114.8,32.5,13.55,-1.56,2.34,0,197.6,14.94,2
86.51,1737.5,0,1.44,0.15,114.8,32.5,13.32,-2.34,2.34,0,197.6,14.94,2
86.62,1724.25,0,1.44,0.15,114.8,30.5,13.21,-3.12,2.34,0,197.6,14.94,2
86.72,1723.5,0,1.43,0.15,114.8,27,13.21,-3.12,2.34,0,197.6,14.94,2
86.83,1713,0,1.45,0.16,114.8,27,12.98,-3.91,2.34,0,197.6,14.94,2
