Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,Boost,FLKC,Oil Temp.,Command AFR
57.55,900.5,0,1.27,0.18,98.6,8,15.27,0,26.56,-9.85,0,158,14.94
57.66,894.25,0,1.27,0.19,98.6,8.5,14.47,0.78,26.56,-9.71,0,158,14.94
57.76,889,0,1.24,0.19,98.6,8.5,14.59,0,26.56,-9.71,0,158,14.94
57.90,891.75,0,1.25,0.18,98.6,8.5,15.16,0.78,26.56,-9.71,0,158,14.94
58.02,897.25,0,1.25,0.18,98.6,8.5,15.16,0.78,26.56,-9.71,0,158,14.94
58.13,897.25,0,1.27,0.18,98.6,8.5,15.16,0.78,26.56,-9.71,0,158,14.94
58.23,895,0,1.28,0.19,98.6,8.5,15.04,0,26.56,-9.85,0,158,14.94
58.34,887,0,1.26,0.19,98.6,8.5,15.27,0.78,26.56,-9.85,0,158,14.94
58.45,895.5,0,1.28,0.19,98.6,8.5,14.59,0,26.56,-9.71,0,158,14.94
58.56,890.75,0,1.27,0.19,98.6,8.5,14.24,0.78,26.56,-9.71,0,158,14.94
58.66,879.5,0,1.27,0.19,98.6,8.5,14.59,0,26.56,-9.71,0,158,14.94
58.78,879.5,0,1.26,0.18,98.6,8.5,14.59,0.78,26.56,-9.71,0,158,14.94
58.89,879.5,0,1.26,0.18,98.6,8.5,14.7,0.78,26.56,-9.71,0,158,14.94
59.00,879.5,0,1.26,0.18,98.6,8.5,14.7,0.78,26.56,-9.71,0,158,14.94
59.10,867,0,1.27,0.19,98.6,8.5,15.04,0.78,26.56,-9.71,0,158,14.94
59.21,868,0,1.27,0.19,98.6,8.5,15.39,1.56,26.56,-9.85,0,158,14.94
59.32,870,0,1.26,0.18,98.6,8.5,15.62,1.56,26.56,-9.85,0,158,14.94
59.42,871.5,0,1.26,0.19,98.6,8.5,14.81,2.34,26.56,-9.85,0,158,14.94
59.52,852,0,1.26,0.19,98.6,9,14.59,2.34,26.56,-9.71,0,158,14.94
59.66,859,0,1.26,0.19,98.6,9,14.59,2.34,26.56,-9.71,0,158,14.94
59.77,849.25,0,1.26,0.2,98.6,9,14.59,2.34,26.56,-9.85,0,158,14.94
59.88,855.75,0,1.26,0.19,98.6,9,14.36,1.56,26.56,-9.71,0,158,14.94
59.98,854,0,1.27,0.19,98.6,9,14.01,0.78,26.56,-9.85,0,158,14.94
60.09,853.75,0,1.27,0.19,98.6,9,14.7,0.78,26.56,-9.85,0,158,14.94
60.20,853.75,0,1.26,0.19,98.6,9,14.7,0.78,26.56,-9.85,0,158,14.94
